Lname,Fname,Freq,Times,Rank,Regiment
BLAIS,HERVE,448019,Private,0
BLAKE,JERRALD EDWARD,,Captain,0
BLANCHARD,EDMOND,418485,Private,0
BLOCKLEY,FRANCIS ALFRED,57367,Private,0
BLOUIN,ADJUTOR,660988,Private,0
BOUGHNER,CLAUD HENRY,406039,Private,0
BOUTET,EDOUARD,438532,Private,0
BRACKNELL,HENRY GEORGE,602384,Private,0
BROCK,EMANUEL,441447,Private,0
BROGDEN,FREDERICK,24575,Private,0
BRYENTON,DAVID NEWTON,428117,Private,0
BUCHANAN,FITZHERBERT PRICE,,Captain,0
BUCKINGHAM,CLIFFORD,603029,Private,0
BUCKLEY,SIDNEY CHARLES,424623,Private,0
BURCHELL,WILLIAM ERNEST,419026,Private,0
BUTLER,ELLWOOD HAROLD,404287,Sergeant,0
CAMERON,ALEX,21585,Private,0
CARROLL,EDWARD NEVILLE,467027,Private,0
CAVE,LEWIS,65168,Corporal,0
CHANDLER,FREDERICK WILLIAM,73877,Lance Sergeant,0
CHARETTE,WILFRED,61326,Private,0
CHRISTIANSEN,EINAR,70183,Private,0
CHRISTIE,HAROLD REGINALD MORRIS,,Second Lieutenant,0
CLEVELAND,GRANVILL VINCENT,482063,Private,0
COCKBURN,GEORGE ANGUS,,Lieutenant,0
COLE,DAVID,,Second Lieutenant,0
COLLING,CLARANCE AVONDALE,406905,Private,0
COLLINS,PATRICK JAMES,452402,Private,0
CONNELLY,TERRANCE,401341,Private,0
CONNOR,JAMES,148229,Private,0
CONSTANTINEAU,ANASTASE,62251,Private,0
COX,HEBER CHARLES,79022,Corporal,0
CRAWFORD,LAURENCE HOLTBY,475812,Private,0
CRAWFORD,REGINALD WARING LINDSAY,,Second Lieutenant,0
CROSS,CLAUDE EARL,636440,Private,0
CUNNINGHAM,JOSEPH,442033,Private,0
DAVY,SAMUEL,47836,Private,0
DEAYTON,SYDNEY PRYOR,475327,Private,0
DECKER,ARCHIBALD ISAAC,154305,Private,0
DICKINSON,JOHN,106195,Private,0
DOULL,JOHN,,Lieutenant Colonel,0
DUNN,EDMUND CAMPBELL,16761,Sergeant,0
ELLIOTT,FRED FLETCHER,,Lieutenant,0
EMMERSON,PHILIP SAMUEL,602200,Lance Corporal,0
FAIRBANKS,PHILIP,407092,Private,0
FEIRN,TOM SPINK,603197,Private,0
FERNALD,LELAND WINGATE,476603,Driver,0
FLAHERTY,FREDK ERNEST,111175,Private,0
FORTIN,JOHN,448092,Private,0
FRANCOEUR,ALEXANDER,144197,Private,0
FRASER,NEWTON,602559,Private,0
FRAZEE,FRANCIS EMERSON,446631,Private,0
GADOURY,JOSAPHAT,81296,Private,0
GALE,JOE HERBERT,412370,Lance Corporal,0
GEOLOT,ALFRED WALLACE,64010,Private,0
GILLESPIE,REUBEN GEORGE,426190,Private,0
GLOVER,ALEXANDER,622370,Private,0
GOLD,ALEXANDER WHITE,420944,Private,0
GORDON,ALEXANDER,77590,Lance Corporal,0
GORDON,DAVID ELDER,,Second Lieutenant,0
GORDON,RONALD HENRY,,Captain,0
GRAHAM,PERLEY,70243,Private,0
GRAINGER,HERALD,438355,Private,0
GRANT,FREDERICK CAMPBELL,458091,Private,0
HALL,GORDON WILLIAM,,Lieutenant,0
HALL,LE ROY,910153,Private,0
HAMILTON,ANDREW REMVICK,415854,Private,0
HAMRE,HELGE,163599,Private,0
HARGRAVE,CHARLEY RAYMOND,467028,Private,0
HARPER,MACDONALD FRANCIS,487663,Private,0
HARRIS,ALEXANDER,63429,Private,0
HARRISON,CHARLIE,114583,Private,0
HEBERT,DOCILE,445140,Private,0
HENDERSON,ELMES POLLOCK,,Captain,0
HENDRY,FREDERICK GEORGE,65439,Corporal,0
HERBERT,PHILIP,59459,Private,0
HERDMAN,LOUDOUN ANDREW,446703,Private,0
HILYER,THOMAS,58229,Private,0
HIPWELL,JACK BASIL,,Lieutenant,0
HOGARTH,MATTHEW,106292,Private,0
HORNE,BENNET JOHN,166345,Private,0
HOYLE,CHARLES EDWARD,171127,Private,0
HUDSON,LENARD,73912,Private,0
HUGHES,FREDRICK GORDON,,Second Lieutenant,0
HUGHES,WILLIAM HENRY,622004,Private,0
ION,EDWIN BEN SIMPSON,104318,Private,0
JAMES,ORMOND LUCAS,79766,Private,0
JAY,FREDERICK WILLIAM,,Captain,0
JOHNSTON,SIDNEY,9928,Private,0
KALIHAR,DENNIS,138620,Private,0
KEITH,PERCY CHESTER,111266,Private,0
KIDD,LENARD,409338,Private,0
LAIDLAW,ALLEN,5136,Sapper,0
LAKER,FREDRICK ALFRED,440024,Lance Sergeant,0
LAMB,FREDERICK,71344,Gunner,0
LANDRY,EVARISTE,,Private,0
LAROCQUE,ALEXANDRE,448144,Private,0
LASOFF,SAMUEL,9800,Private,0
LAURENT,GEORGE,26468,Private,0
LEE,CHARLIE LLOYD,106354,Private,0
LEMK,JOSEPH,6698,Private,0
LEONARD,DE BLOISE FAIRBURN,73064,Sergeant,0
LEVESQUE,MARCQUE,416421,Private,0
LOCK,FRED,829279,Private,0
LONG,IWEN,23539,Private,0
LONGPRE,EDWARD SAMUEL,7873,Private,0
LONTO,MICHAEL,166582,Private,0
LUKKA,HARRY,23018,Private,0
MACLEAN,DUGALD BLACK,,Captain,0
MACLEOD,MURDO,153873,Private,0
MAIN,ARCHIBALD,11182,Private,0
MALOTT,WILLIAM JOHN,2787,Private,0
MARQUIS,GAUDIOS,23681,Private,0
MARSHALL,FRED,15475,Corporal,0
MARTIN,FERDINAND,660529,Private,0
MARTIN,FREDERIC ARTHUR,432767,Private,0
MAUGHAN,PERCIVAL GEORGE,419100,Private,0
MCBURNEY,FREDERICK WILLIAM,26098,Private,0
MCDONALD,JOHN JOSEPH,414270,Private,0
MCDOUGALL,DUGALD GEORGE,425133,Private,0
MCEWAN,SAMUEL KENNEDY,628991,Private,0
MCGRAYNE,GEORGE HAROLD,59721,Private,0
MCISAAC,DANIEL HUGH,5145,Sapper,0
MCKENZIE,DONALD,441793,Private,0
MCKENZIE,RODERICK,415449,Private,0
MCKINNON,MURDOCH,439185,Private,0
MCLEAN,ATHOLL ARCHIBALD,,Second Lieutenant,0
MCNICOL,ALEXANDER CADDLE,602070,Private,0
MELANSON,EDGAR LAWRENCE,69591,Private,0
MERSON,EDMUND ALEXANDER,9163,Private,0
MIDDLETON,SYDNEY GEORGE,81590,Private,0
MILLER,ALBERT JOSEPH,150175,Private,0
MILLS,ARTHUR,681480,Private,0
MITCHELL,HENRY,23683,Private,0
MONTGOMERY,MURDIE,153625,Private,0
MONTGOMERY,WILLIAM JOHN,23026,Private,0
MONTIZAMBERT,CLEMENT TREVOR,435496,Private,0
MOONEY,HUGH,429067,Private,0
MORRIS,ALFRED GEORGE,,Second Lieutenant,0
MORRIS,BENJAMIN,429112,Private,0
MOWAT,ALEXANDER BAIKIE,29243,Private,0
MOWAT,JOHN,622294,Private,0
MOWLL,SYDNEY EDWARD,147800,Private,0
