Lname,Fname,Freq,Times
LAVERS,null,1.5210513E-5,1,null
LAVIGNE,null,3.0421026E-5,2,null
LAVIN,null,1.5210513E-5,1,null
LAW,null,1.5210513E-5,1,null
LAWRENCE,null,1.5210513E-5,1,null
LAWSON,null,4.563154E-5,3,null
LAWTON,null,3.0421026E-5,2,null
LAYMAN,null,1.5210513E-5,1,null
LAYTON,null,1.5210513E-5,1,null
LE BLANC,null,1.5210513E-5,1,null
LE BOUTILLIER,null,1.5210513E-5,1,null
LE MARQUAND,null,1.5210513E-5,1,null
LE PAGE,null,3.0421026E-5,2,null
LE TISSIER,null,1.5210513E-5,1,null
LEADER,null,1.5210513E-5,1,null
LEAL,null,1.5210513E-5,1,null
LEAMEN,null,1.5210513E-5,1,null
LEAR,null,1.5210513E-5,1,null
LEARMOUTH,null,1.5210513E-5,1,null
LEARY,null,1.5210513E-5,1,null
LEASK,null,1.5210513E-5,1,null
LEATHAM,null,1.5210513E-5,1,null
LEBLANC,null,1.5210513E-5,1,null
LECKIE,null,1.5210513E-5,1,null
LECRAW,null,1.5210513E-5,1,null
LEDGER,null,1.5210513E-5,1,null
LEE,null,1.3689463E-4,9,null
LEES,null,4.563154E-5,3,null
LEFEBVRE,null,1.5210513E-5,1,null
LEFEVRE,null,1.5210513E-5,1,null
LEGAULT,null,1.5210513E-5,1,null
LEGERE,null,1.5210513E-5,1,null
LEGG,null,1.5210513E-5,1,null
LEGGATT,null,1.5210513E-5,1,null
LEGGE,null,1.5210513E-5,1,null
LEGGET,null,1.5210513E-5,1,null
LEGGOTT,null,1.5210513E-5,1,null
LEIB,null,1.5210513E-5,1,null
LEIGH,null,1.5210513E-5,1,null
LEISH,null,1.5210513E-5,1,null
LEISHMAN,null,1.5210513E-5,1,null
LEITCH,null,1.5210513E-5,1,null
LELAND,null,1.5210513E-5,1,null
LEMAY,null,3.0421026E-5,2,null
LEMESURIER,null,1.5210513E-5,1,null
LEMIEUX,null,1.5210513E-5,1,null
LEMK,null,1.5210513E-5,1,null
LEMON,null,3.0421026E-5,2,null
LENDRUM,null,1.5210513E-5,1,null
LENENER,null,1.5210513E-5,1,null
LENNIE,null,1.5210513E-5,1,null
LEONARD,null,3.0421026E-5,2,null
LEPINE,null,3.0421026E-5,2,null
LEPLA,null,1.5210513E-5,1,null
LESPRANCE,null,1.5210513E-5,1,null
LESSEY,null,1.5210513E-5,1,null
LETCHER,null,1.5210513E-5,1,null
LETELLIER,null,1.5210513E-5,1,null
LETHBRIDGE,null,1.5210513E-5,1,null
LETOURNEAU,null,1.5210513E-5,1,null
LEVEILLE,null,1.5210513E-5,1,null
LEVERIDGE,null,1.5210513E-5,1,null
LEVESQUE,null,3.0421026E-5,2,null
LEVY,null,1.5210513E-5,1,null
LEWIN,null,1.5210513E-5,1,null
LEWIS,null,7.6052565E-5,5,null
LIBERTY,null,1.5210513E-5,1,null
LIDDELL,null,1.5210513E-5,1,null
LIFFORD,null,1.5210513E-5,1,null
LIGHTEN,null,1.5210513E-5,1,null
LIGHTIZER,null,1.5210513E-5,1,null
LILLEY,null,3.0421026E-5,2,null
LILLY,null,1.5210513E-5,1,null
LINDSAY,null,3.0421026E-5,2,null
LING,null,1.5210513E-5,1,null
LINTON,null,1.5210513E-5,1,null
LIPTROT,null,1.5210513E-5,1,null
LISTER,null,1.5210513E-5,1,null
LITTLE,null,3.0421026E-5,2,null
LITTLEFIELD,null,1.5210513E-5,1,null
LITTLEJOHN,null,1.5210513E-5,1,null
LITTLEWOOD,null,1.5210513E-5,1,null
LITTRELL,null,1.5210513E-5,1,null
LIVENS,null,1.5210513E-5,1,null
LIVESEY,null,1.5210513E-5,1,null
LIVING,null,1.5210513E-5,1,null
LIVINGSTONE,null,3.0421026E-5,2,null
LIZOTTE,null,1.5210513E-5,1,null
LLOYD,null,7.6052565E-5,5,null
LOBBAN,null,1.5210513E-5,1,null
LOCK,null,1.5210513E-5,1,null
LOCKHART,null,3.0421026E-5,2,null
LODGE,null,1.5210513E-5,1,null
LOFT,null,1.5210513E-5,1,null
LOGAN,null,4.563154E-5,3,null
LOISEAU,null,1.5210513E-5,1,null
LOMAX,null,1.5210513E-5,1,null
LONDON,null,1.5210513E-5,1,null
LONG,null,6.0842052E-5,4,null
LONGARD,null,1.5210513E-5,1,null
LONGMOOR,null,1.5210513E-5,1,null
LONGPRE,null,1.5210513E-5,1,null
LONTO,null,1.5210513E-5,1,null
LOOMES,null,1.5210513E-5,1,null
LORANGER,null,1.5210513E-5,1,null
LORTIE,null,1.5210513E-5,1,null
LOUGHERY,null,1.5210513E-5,1,null
LOVATT,null,1.5210513E-5,1,null
LOVE,null,4.563154E-5,3,null
LOVELL,null,1.5210513E-5,1,null
LOW,null,1.5210513E-5,1,null
LOWE,null,3.0421026E-5,2,null
LOWREY,null,1.5210513E-5,1,null
LOXLEY,null,1.5210513E-5,1,null
LOYST,null,1.5210513E-5,1,null
LUCAS,null,3.0421026E-5,2,null
LUCK,null,1.5210513E-5,1,null
LUCKIE,null,1.5210513E-5,1,null
LUKKA,null,1.5210513E-5,1,null
LUMSDEN,null,3.0421026E-5,2,null
LUNAN,null,1.5210513E-5,1,null
LUSK,null,1.5210513E-5,1,null
LYDER,null,1.5210513E-5,1,null
LYE,null,1.5210513E-5,1,null
LYLE,null,1.5210513E-5,1,null
LYNAGH,null,1.5210513E-5,1,null
LYNCH,null,6.0842052E-5,4,null
LYNE,null,1.5210513E-5,1,null
LYONS,null,1.5210513E-5,1,null
MACAULAY,null,6.0842052E-5,4,null
MACBRIDE,null,1.5210513E-5,1,null
MACCALLUM,null,1.5210513E-5,1,null
MACCARLIE,null,1.5210513E-5,1,null
MACDIARMID,null,3.0421026E-5,2,null
MACDONALD,null,2.8899976E-4,19,null
MACDONELL,null,1.5210513E-5,1,null
MACDOUGAL,null,1.5210513E-5,1,null
MACDOUGALL,null,6.0842052E-5,4,null
MACDOWELL,null,1.5210513E-5,1,null
MACEY,null,1.5210513E-5,1,null
MACFARLANE,null,3.0421026E-5,2,null
MACGREGOR,null,1.5210513E-5,1,null
MACHUTCHEON,null,1.5210513E-5,1,null
MACINTYRE,null,3.0421026E-5,2,null
MACIVER,null,4.563154E-5,3,null
MACK,null,1.5210513E-5,1,null
MACK JOST,null,1.5210513E-5,1,null
MACKAY,null,7.6052565E-5,5,null
MACKELLAR,null,1.5210513E-5,1,null
MACKENZIE,null,1.21684105E-4,8,null
MACKIE,null,1.5210513E-5,1,null
MACKINNON,null,1.5210513E-5,1,null
MACKINTOSH,null,3.0421026E-5,2,null
MACLACHLAN,null,1.5210513E-5,1,null
MACLAREN,null,1.5210513E-5,1,null
MACLAURIN,null,1.5210513E-5,1,null
MACLEAN,null,4.563154E-5,3,null
MACLENNAN,null,1.5210513E-5,1,null
MACLEOD,null,7.6052565E-5,5,null
MACLUCAS,null,1.5210513E-5,1,null
MACNAMARA,null,1.5210513E-5,1,null
MACNEIL,null,1.5210513E-5,1,null
MACPHIE,null,1.5210513E-5,1,null
MACQUEEN,null,1.5210513E-5,1,null
MACQUOID,null,1.5210513E-5,1,null
MACRAE,null,3.0421026E-5,2,null
MACSWINEY,null,1.5210513E-5,1,null
MACVICAR,null,1.5210513E-5,1,null
MACWILLIAMS,null,1.5210513E-5,1,null
MADDEN,null,3.0421026E-5,2,null
MADDIGAN,null,1.5210513E-5,1,null
MAGINN,null,1.5210513E-5,1,null
MAGUIRE,null,4.563154E-5,3,null
MAHONEY,null,1.5210513E-5,1,null
MAIL,null,1.5210513E-5,1,null
MAIN,null,4.563154E-5,3,null
MAINES,null,1.5210513E-5,1,null
MAINWARING,null,1.5210513E-5,1,null
MAIR,null,1.5210513E-5,1,null
MAJOR,null,3.0421026E-5,2,null
MALLALUE,null,1.5210513E-5,1,null
MALLETTE,null,1.5210513E-5,1,null
MALLINSON,null,1.5210513E-5,1,null
MALNER,null,1.5210513E-5,1,null
MALONE,null,1.5210513E-5,1,null
MALONEY,null,4.563154E-5,3,null
MALOTT,null,1.5210513E-5,1,null
MANLEY,null,1.5210513E-5,1,null
MANN,null,3.0421026E-5,2,null
MANNING,null,1.5210513E-5,1,null
MANSFIELD,null,1.5210513E-5,1,null
MANSON,null,1.5210513E-5,1,null
MANTON,null,3.0421026E-5,2,null
MARCOUX,null,1.5210513E-5,1,null
MARKHAM,null,1.5210513E-5,1,null
MARKLAND,null,1.5210513E-5,1,null
MARONEY,null,1.5210513E-5,1,null
MARQUIS,null,1.5210513E-5,1,null
MARR,null,1.5210513E-5,1,null
MARSDEN,null,1.5210513E-5,1,null
MARSH,null,1.5210513E-5,1,null
MARSHALL,null,1.21684105E-4,8,null
MARTELL,null,1.5210513E-5,1,null
MARTENS,null,1.5210513E-5,1,null
MARTIN,null,3.194208E-4,21,null
MARTINSON,null,1.5210513E-5,1,null
MARTYN,null,1.5210513E-5,1,null
MASON,null,6.0842052E-5,4,null
MASSENDER,null,1.5210513E-5,1,null
MASSEY,null,1.5210513E-5,1,null
MASTERMAN,null,1.5210513E-5,1,null
MASTERSON,null,3.0421026E-5,2,null
MASTERTON,null,1.5210513E-5,1,null
MATHER,null,1.5210513E-5,1,null
MATHERS,null,3.0421026E-5,2,null
MATHESON,null,3.0421026E-5,2,null
MATHEWSON,null,1.5210513E-5,1,null
MATTHEW,null,1.5210513E-5,1,null
MATTHEWS,null,1.0647359E-4,7,null
MATTOCKS,null,1.5210513E-5,1,null
MAUCHAN,null,1.5210513E-5,1,null
MAUCHLINE,null,1.5210513E-5,1,null
MAUGHAN,null,1.5210513E-5,1,null
MAULTBY,null,1.5210513E-5,1,null
MAWDSLEY,null,1.5210513E-5,1,null
MAWSON,null,1.5210513E-5,1,null
MAXEY,null,1.5210513E-5,1,null
MAXTED,null,1.5210513E-5,1,null
MAY,null,7.6052565E-5,5,null
MAYALL,null,1.5210513E-5,1,null
MAYANT,null,1.5210513E-5,1,null
MAYBIN,null,1.5210513E-5,1,null
MAYNARD,null,3.0421026E-5,2,null
MAYNE,null,1.5210513E-5,1,null
MAZUK,null,1.5210513E-5,1,null
MCALLISTER,null,4.563154E-5,3,null
MCALONAN,null,1.5210513E-5,1,null
MCALPINE,null,4.563154E-5,3,null
MCARTHUR,null,4.563154E-5,3,null
MCASKILL,null,1.5210513E-5,1,null
MCBAIN,null,3.0421026E-5,2,null
MCBEAN,null,1.5210513E-5,1,null
MCBEATH,null,1.5210513E-5,1,null
MCBRIDE,null,3.0421026E-5,2,null
MCBURNEY,null,3.0421026E-5,2,null
MCCABE,null,1.5210513E-5,1,null
MCCAFFERTY,null,1.5210513E-5,1,null
MCCALDEN,null,1.5210513E-5,1,null
MCCALLUM,null,3.0421026E-5,2,null
MCCARTER,null,1.5210513E-5,1,null
MCCARTHY,null,3.0421026E-5,2,null
MCCARTNEY,null,1.5210513E-5,1,null
MCCAW,null,1.5210513E-5,1,null
MCCLELLAND,null,3.0421026E-5,2,null
MCCLIMENTS,null,1.5210513E-5,1,null
MCCLINTON,null,1.5210513E-5,1,null
MCCLUNAN,null,1.5210513E-5,1,null
MCCLURE,null,1.5210513E-5,1,null
MCCLUSKEY,null,3.0421026E-5,2,null
MCCOACH,null,1.5210513E-5,1,null
MCCOLL,null,1.5210513E-5,1,null
MCCOMB,null,1.5210513E-5,1,null
MCCONNELL,null,1.5210513E-5,1,null
MCCONVEY,null,1.5210513E-5,1,null
MCCORMACK,null,1.5210513E-5,1,null
MCCORMICK,null,3.0421026E-5,2,null
MCCORVIE,null,1.5210513E-5,1,null
MCCOY,null,1.5210513E-5,1,null
MCCRACKEN,null,3.0421026E-5,2,null
MCCREIGHT,null,1.5210513E-5,1,null
MCCULLAGH,null,1.5210513E-5,1,null
MCCULLIE,null,1.5210513E-5,1,null
MCCUNE,null,1.5210513E-5,1,null
MCCURDIE,null,1.5210513E-5,1,null
MCCUTCHEON,null,1.5210513E-5,1,null
MCDANIEL,null,1.5210513E-5,1,null
MCDERMOT,null,1.5210513E-5,1,null
MCDIARMID,null,1.5210513E-5,1,null
MCDONALD,null,2.5857872E-4,17,null
MCDONNELL,null,1.5210513E-5,1,null
MCDOUGALL,null,7.6052565E-5,5,null
MCDOWALL,null,1.5210513E-5,1,null
MCDOWELL,null,3.0421026E-5,2,null
MCDUFF,null,1.5210513E-5,1,null
MCEACHERN,null,3.0421026E-5,2,null
MCEACHRAN,null,1.5210513E-5,1,null
MCEDIS,null,1.5210513E-5,1,null
MCENTYRE,null,1.5210513E-5,1,null
MCEWAN,null,3.0421026E-5,2,null
MCFADDEN,null,1.5210513E-5,1,null
MCFADYEN,null,3.0421026E-5,2,null
MCFARLAND,null,3.0421026E-5,2,null
MCFARLANE,null,1.5210513E-5,1,null
MCGARITY,null,1.5210513E-5,1,null
MCGEE,null,1.5210513E-5,1,null
MCGEORGE,null,1.5210513E-5,1,null
MCGIBBON,null,1.5210513E-5,1,null
MCGILL,null,3.0421026E-5,2,null
MCGILLIVRAY,null,3.0421026E-5,2,null
MCGINNIS,null,1.5210513E-5,1,null
MCGLASHAN,null,1.5210513E-5,1,null
MCGLONE,null,1.5210513E-5,1,null
MCGONIGAL,null,1.5210513E-5,1,null
MCGONNIGAL,null,1.5210513E-5,1,null
MCGOVERN,null,1.5210513E-5,1,null
MCGOWAN,null,1.5210513E-5,1,null
MCGRAIN,null,1.5210513E-5,1,null
MCGRATH,null,1.5210513E-5,1,null
MCGRAYNE,null,1.5210513E-5,1,null
MCGREADY,null,1.5210513E-5,1,null
MCGREER,null,1.5210513E-5,1,null
MCGREGOR,null,1.5210513E-5,1,null
MCGRORY,null,1.5210513E-5,1,null
MCGUIRE,null,1.5210513E-5,1,null
MCGUIRK,null,1.5210513E-5,1,null
MCGURTY,null,1.5210513E-5,1,null
MCHAFFIE,null,1.5210513E-5,1,null
MCHALE,null,1.5210513E-5,1,null
MCILROY,null,1.5210513E-5,1,null
MCILWAINF,null,1.5210513E-5,1,null
MCILWREITH,null,1.5210513E-5,1,null
MCINNES,null,1.5210513E-5,1,null
MCINNIS,null,4.563154E-5,3,null
MCINTOSH,null,9.126308E-5,6,null
MCINTYRE,null,1.0647359E-4,7,null
MCISAAC,null,3.0421026E-5,2,null
MCIVOR,null,1.5210513E-5,1,null
MCJANNET,null,1.5210513E-5,1,null
MCKAY,null,7.6052565E-5,5,null
MCKECHNIE,null,1.5210513E-5,1,null
MCKEIGAN,null,1.5210513E-5,1,null
MCKELLAR,null,1.5210513E-5,1,null
MCKENNA,null,3.0421026E-5,2,null
MCKENZIE,null,6.0842052E-5,4,null
MCKERRACHER,null,3.0421026E-5,2,null
MCKIE,null,4.563154E-5,3,null
MCKILLOP,null,1.5210513E-5,1,null
MCKIM,null,3.0421026E-5,2,null
MCKINLAY,null,4.563154E-5,3,null
MCKINNEY,null,1.5210513E-5,1,null
MCKINNON,null,7.6052565E-5,5,null
MCKNIGHT,null,1.5210513E-5,1,null
MCKONE,null,1.5210513E-5,1,null
MCLACHLAN,null,1.5210513E-5,1,null
MCLAREN,null,3.0421026E-5,2,null
MCLARNON,null,1.5210513E-5,1,null
MCLAUGHLIN,null,3.0421026E-5,2,null
MCLEAN,null,1.9773668E-4,13,null
MCLELLAN,null,4.563154E-5,3,null
MCLENNAN,null,3.0421026E-5,2,null
MCLEOD,null,1.9773668E-4,13,null
MCLUCKIE,null,1.5210513E-5,1,null
MCMAHON,null,1.5210513E-5,1,null
MCMANUS,null,3.0421026E-5,2,null
MCMASTER,null,3.0421026E-5,2,null
MCMATH,null,1.5210513E-5,1,null
MCMECHAN,null,1.5210513E-5,1,null
MCMILLAN,null,7.6052565E-5,5,null
MCMINN,null,1.5210513E-5,1,null
MCMULLON,null,1.5210513E-5,1,null
MCMURDO,null,1.5210513E-5,1,null
MCNAIR,null,3.0421026E-5,2,null
MCNAUGHT,null,1.5210513E-5,1,null
MCNAUGHTON,null,1.5210513E-5,1,null
MCNEAL,null,1.5210513E-5,1,null
MCNEIL,null,3.0421026E-5,2,null
MCNEILLY,null,1.5210513E-5,1,null
MCNICOL,null,1.5210513E-5,1,null
MCNICOLL,null,1.5210513E-5,1,null
MCPHAIL,null,3.0421026E-5,2,null
MCPHEE,null,1.5210513E-5,1,null
MCPHERSON,null,6.0842052E-5,4,null
MCQUADE,null,1.5210513E-5,1,null
MCQUAKER,null,1.5210513E-5,1,null
MCQUEEN,null,1.5210513E-5,1,null
MCQUINN,null,1.5210513E-5,1,null
MCRAE,null,6.0842052E-5,4,null
MCROBERT,null,1.5210513E-5,1,null
MCTIGHE,null,1.5210513E-5,1,null
MCVEY,null,1.5210513E-5,1,null
MCVITTIE,null,1.5210513E-5,1,null
MCWHINNEY,null,1.5210513E-5,1,null
MCWILLIAM,null,1.5210513E-5,1,null
MEAD,null,3.0421026E-5,2,null
MEADES,null,1.5210513E-5,1,null
MEDCROFT,null,1.5210513E-5,1,null
MEDLAND,null,1.5210513E-5,1,null
MEE,null,1.5210513E-5,1,null
MEERES,null,1.5210513E-5,1,null
MEHEW,null,1.5210513E-5,1,null
MEIKLE,null,1.5210513E-5,1,null
MEISNER,null,1.5210513E-5,1,null
MEISTER,null,1.5210513E-5,1,null
MELANSON,null,1.5210513E-5,1,null
MELLARD,null,1.5210513E-5,1,null
MELLOR,null,1.5210513E-5,1,null
MELLOY,null,1.5210513E-5,1,null
MELVIN,null,3.0421026E-5,2,null
MENMUIR,null,1.5210513E-5,1,null
MENNELL,null,1.5210513E-5,1,null
MENNIE,null,1.5210513E-5,1,null
MENZIES,null,1.5210513E-5,1,null
MEPHAM,null,1.5210513E-5,1,null
MERCER,null,1.5210513E-5,1,null
MERCHANT,null,1.5210513E-5,1,null
MERKLEY,null,1.5210513E-5,1,null
MERRIAM,null,1.5210513E-5,1,null
MERRIMAN,null,1.5210513E-5,1,null
MERRY,null,1.5210513E-5,1,null
MERSON,null,1.5210513E-5,1,null
MESSENGER,null,1.5210513E-5,1,null
MESSHAM,null,1.5210513E-5,1,null
MEW,null,1.5210513E-5,1,null
MICHAEL,null,1.5210513E-5,1,null
MICHAUD,null,1.5210513E-5,1,null
MICHELSON,null,1.5210513E-5,1,null
MICKLEBURGH,null,1.5210513E-5,1,null
MICKS,null,1.5210513E-5,1,null
MIDDLETON,null,4.563154E-5,3,null
MILES,null,3.0421026E-5,2,null
MILLAR,null,6.0842052E-5,4,null
MILLARD,null,1.5210513E-5,1,null
MILLER,null,2.8899976E-4,19,null
MILLICAN,null,1.5210513E-5,1,null
MILLIGAN,null,1.5210513E-5,1,null
MILLION,null,1.5210513E-5,1,null
MILLS,null,1.5210513E-4,10,null
MILLWARD,null,1.5210513E-5,1,null
MILNE,null,9.126308E-5,6,null
MILTON,null,1.5210513E-5,1,null
MINLER,null,1.5210513E-5,1,null
MINNS,null,1.5210513E-5,1,null
MISSIER,null,1.5210513E-5,1,null
MITCHELL,null,1.9773668E-4,13,null
MITTON,null,3.0421026E-5,2,null
MOCKRIDGE,null,1.5210513E-5,1,null
MOERAN,null,1.5210513E-5,1,null
MOFFAT,null,1.5210513E-5,1,null
MOGG,null,3.0421026E-5,2,null
MOIR,null,3.0421026E-5,2,null
MOLLOY,null,1.5210513E-5,1,null
MOMBOURQUETTE,null,1.5210513E-5,1,null
MONEY,null,1.5210513E-5,1,null
MONGEAU,null,1.5210513E-5,1,null
MONGENE,null,1.5210513E-5,1,null
MONK,null,1.5210513E-5,1,null
MONKMAN,null,3.0421026E-5,2,null
MONRO,null,1.5210513E-5,1,null
MONTEITH,null,1.5210513E-5,1,null
MONTGOMERIE,null,1.5210513E-5,1,null
MONTGOMERY,null,7.6052565E-5,5,null
MONTIZAMBERT,null,1.5210513E-5,1,null
MONTPETIT,null,1.5210513E-5,1,null
MOODY,null,4.563154E-5,3,null
MOON,null,3.0421026E-5,2,null
MOONEY,null,1.5210513E-5,1,null
MOORCROFT,null,1.5210513E-5,1,null
MOORE,null,2.4336821E-4,16,null
MOORES,null,1.5210513E-5,1,null
MOORHOUSE,null,1.5210513E-5,1,null
MOORS,null,1.5210513E-5,1,null
MORAN,null,1.5210513E-5,1,null
MORE,null,1.5210513E-5,1,null
MOREAU,null,1.5210513E-5,1,null
MORELAND,null,1.5210513E-5,1,null
MORGAN,null,1.3689463E-4,9,null
MORIN,null,3.0421026E-5,2,null
MORISON,null,1.5210513E-5,1,null
MORLEY,null,1.5210513E-5,1,null
MORRICE,null,1.5210513E-5,1,null
MORRIS,null,1.8252616E-4,12,null
MORRISEY,null,1.5210513E-5,1,null
MORRISON,null,1.3689463E-4,9,null
MORSE,null,3.0421026E-5,2,null
MORTON,null,7.6052565E-5,5,null
MORTON (RICHARDSON),null,1.5210513E-5,1,null
MOSES,null,1.5210513E-5,1,null
MOSS,null,1.5210513E-5,1,null
MOSSMAN,null,1.5210513E-5,1,null
MOTT,null,1.5210513E-5,1,null
MOUGHTON,null,1.5210513E-5,1,null
MOULT,null,1.5210513E-5,1,null
MOWAT,null,4.563154E-5,3,null
MOWBRAY,null,3.0421026E-5,2,null
MOWLL,null,1.5210513E-5,1,null
MOYNIHAN,null,1.5210513E-5,1,null
MUIR,null,4.563154E-5,3,null
MUIRHEAD,null,1.5210513E-5,1,null
MULLEN,null,1.5210513E-5,1,null
MULLIN,null,3.0421026E-5,2,null
MULRANEY,null,1.5210513E-5,1,null
MUNCE,null,1.5210513E-5,1,null
MUNN,null,1.5210513E-5,1,null
MUNRO,null,9.126308E-5,6,null
MURNEY,null,1.5210513E-5,1,null
MURPHY,null,9.126308E-5,6,null
MURRAY,null,1.6731565E-4,11,null
MURRAY-BROWNE,null,1.5210513E-5,1,null
MURREE,null,1.5210513E-5,1,null
MUSTARD,null,1.5210513E-5,1,null
MUSTCHIN,null,1.5210513E-5,1,null
MUSTEY,null,1.5210513E-5,1,null
MYATT,null,1.5210513E-5,1,null
MYLAN,null,1.5210513E-5,1,null
MYLES,null,4.563154E-5,3,null
NADON,null,1.5210513E-5,1,null
NAGLE,null,1.5210513E-5,1,null
NASH,null,1.5210513E-5,1,null
NATION,null,1.5210513E-5,1,null
NAVEN,null,1.5210513E-5,1,null
NAYLOR,null,3.0421026E-5,2,null
NEAL,null,1.5210513E-5,1,null
NEARING,null,1.5210513E-5,1,null
NEIL,null,1.5210513E-5,1,null
NEILAN,null,1.5210513E-5,1,null
NEILL,null,1.5210513E-5,1,null
NEITZ,null,1.5210513E-5,1,null
NELSON,null,1.0647359E-4,7,null
NESBITT,null,3.0421026E-5,2,null
NETHERCOT,null,1.5210513E-5,1,null
NEVEN,null,1.5210513E-5,1,null
NEVETT,null,1.5210513E-5,1,null
NEVEU,null,1.5210513E-5,1,null
NEVILL,null,1.5210513E-5,1,null
NEW,null,1.5210513E-5,1,null
NEWCOMB,null,1.5210513E-5,1,null
NEWELL,null,3.0421026E-5,2,null
NEWLAND,null,1.5210513E-5,1,null
NEWMAN,null,6.0842052E-5,4,null
NEWNHAM,null,1.5210513E-5,1,null
NEWPORT,null,1.5210513E-5,1,null
NEWTON,null,3.0421026E-5,2,null
NICHOL,null,1.5210513E-5,1,null
NICHOLAS,null,1.5210513E-5,1,null
NICHOLLS,null,7.6052565E-5,5,null
NICHOLSON,null,7.6052565E-5,5,null
NICKLE,null,1.5210513E-5,1,null
NICKLES,null,1.5210513E-5,1,null
NICOL,null,1.5210513E-5,1,null
NIELSON,null,1.5210513E-5,1,null
NIGHTINGALE,null,1.5210513E-5,1,null
NIKITIN,null,1.5210513E-5,1,null
NISBET,null,1.5210513E-5,1,null
NISHIOKA,null,1.5210513E-5,1,null
NOAKES,null,1.5210513E-5,1,null
NOBLE,null,9.126308E-5,6,null
NODDER,null,1.5210513E-5,1,null
NODWELL,null,1.5210513E-5,1,null
NOLAN,null,1.5210513E-5,1,null
NOONS,null,1.5210513E-5,1,null
NORMAN,null,1.5210513E-5,1,null
NORSE,null,1.5210513E-5,1,null
NORTH,null,3.0421026E-5,2,null
NORTHCOTT,null,1.5210513E-5,1,null
NORTHORP,null,1.5210513E-5,1,null
NORTON,null,1.5210513E-5,1,null
NORWOOD,null,1.5210513E-5,1,null
NOTMAN,null,3.0421026E-5,2,null
NOTTINGHAM,null,1.5210513E-5,1,null
NUNN,null,1.5210513E-5,1,null
NUSON,null,1.5210513E-5,1,null
NUTTALL,null,1.5210513E-5,1,null
NYE,null,3.0421026E-5,2,null
O'BRIEN,null,7.6052565E-5,5,null
O'CONNOR,null,3.0421026E-5,2,null
O'DELL,null,1.5210513E-5,1,null
O'KANE,null,1.5210513E-5,1,null
O'LEARY,null,3.0421026E-5,2,null
O'NEILL,null,3.0421026E-5,2,null
O'SHAUGHNESSY,null,1.5210513E-5,1,null
O'SULLIVAN,null,1.5210513E-5,1,null
OAKLEY,null,1.5210513E-5,1,null
OBMINSKI,null,1.5210513E-5,1,null
OBREY,null,1.5210513E-5,1,null
OFFICER,null,1.5210513E-5,1,null
OGDEN,null,1.5210513E-5,1,null
OLDBURY,null,1.5210513E-5,1,null
OLDFIELD,null,1.5210513E-5,1,null
OLDROYD,null,3.0421026E-5,2,null
OLIVER,null,3.0421026E-5,2,null
OLLIFFE,null,1.5210513E-5,1,null
OLLIVER,null,1.5210513E-5,1,null
ONIONS,null,1.5210513E-5,1,null
ONLEY,null,1.5210513E-5,1,null
ORME,null,1.5210513E-5,1,null
ORMEROD,null,1.5210513E-5,1,null
ORMSBY,null,1.5210513E-5,1,null
ORR,null,1.5210513E-5,1,null
ORRETT,null,1.5210513E-5,1,null
ORRICK,null,1.5210513E-5,1,null
OSBOND,null,1.5210513E-5,1,null
OSBORNE,null,3.0421026E-5,2,null
OSIPA,null,1.5210513E-5,1,null
OSLER,null,1.5210513E-5,1,null
OTTY,null,1.5210513E-5,1,null
OUELLETTE,null,3.0421026E-5,2,null
OVERTON,null,1.5210513E-5,1,null
OWEN,null,4.563154E-5,3,null
PACKER,null,1.5210513E-5,1,null
PADDY,null,1.5210513E-5,1,null
PAGE,null,6.0842052E-5,4,null
PAIN,null,1.5210513E-5,1,null
PAINE,null,1.5210513E-5,1,null
PALMER,null,7.6052565E-5,5,null
PANNETON,null,1.5210513E-5,1,null
PANTER,null,1.5210513E-5,1,null
PAPE,null,1.5210513E-5,1,null
PAPPLE,null,1.5210513E-5,1,null
PARADIS,null,1.5210513E-5,1,null
PARFITT,null,1.5210513E-5,1,null
PARK,null,1.5210513E-5,1,null
PARKE,null,1.5210513E-5,1,null
PARKER,null,1.21684105E-4,8,null
PARKHURST,null,3.0421026E-5,2,null
PARKINSON,null,3.0421026E-5,2,null
PARLEY,null,1.5210513E-5,1,null
PARRY,null,3.0421026E-5,2,null
PARSISSON,null,1.5210513E-5,1,null
PARSONAGE,null,1.5210513E-5,1,null
PARSONS,null,3.0421026E-5,2,null
PARTLETT,null,1.5210513E-5,1,null
PARTRIDGE,null,1.5210513E-5,1,null
PASCOE,null,1.5210513E-5,1,null
PASHLEY,null,1.5210513E-5,1,null
PATENAUDE,null,1.5210513E-5,1,null
PATERSON,null,4.563154E-5,3,null
PATEY,null,1.5210513E-5,1,null
PATON,null,3.0421026E-5,2,null
PATTENDEN,null,1.5210513E-5,1,null
PATTERSON,null,1.3689463E-4,9,null
PATTISON,null,1.5210513E-5,1,null
PATTON,null,1.5210513E-5,1,null
PAUL,null,4.563154E-5,3,null
PAULET,null,1.5210513E-5,1,null
PAVLUCHUK,null,1.5210513E-5,1,null
PAWSON,null,1.5210513E-5,1,null
PAYNE,null,6.0842052E-5,4,null
PAYZE,null,1.5210513E-5,1,null
PEACE,null,1.5210513E-5,1,null
PEACOCK,null,4.563154E-5,3,null
PEAKER,null,1.5210513E-5,1,null
PEARCE,null,4.563154E-5,3,null
PEARPOINT,null,1.5210513E-5,1,null
PEARSE,null,1.5210513E-5,1,null
